"x","y","species","presence"
-39.250139452,-4.250139232,"myrcia_cuprea",1
-63.750139354,-4.75013923,"myrcia_cuprea",1
-63.250139356,-4.75013923,"myrcia_cuprea",1
-62.750139358,-4.75013923,"myrcia_cuprea",1
-56.250139384,-4.75013923,"myrcia_cuprea",1
-55.750139386,-4.75013923,"myrcia_cuprea",1
-55.250139388,-4.75013923,"myrcia_cuprea",1
-54.75013939,-4.75013923,"myrcia_cuprea",1
-54.250139392,-4.75013923,"myrcia_cuprea",1
-53.750139394,-4.75013923,"myrcia_cuprea",1
-51.750139402,-4.75013923,"myrcia_cuprea",1
-51.250139404,-4.75013923,"myrcia_cuprea",1
-50.750139406,-4.75013923,"myrcia_cuprea",1
-50.250139408,-4.75013923,"myrcia_cuprea",1
-49.75013941,-4.75013923,"myrcia_cuprea",1
-49.250139412,-4.75013923,"myrcia_cuprea",1
-48.750139414,-4.75013923,"myrcia_cuprea",1
-48.250139416,-4.75013923,"myrcia_cuprea",1
-47.750139418,-4.75013923,"myrcia_cuprea",1
-47.25013942,-4.75013923,"myrcia_cuprea",1
-46.750139422,-4.75013923,"myrcia_cuprea",1
-46.250139424,-4.75013923,"myrcia_cuprea",1
-45.750139426,-4.75013923,"myrcia_cuprea",1
-45.250139428,-4.75013923,"myrcia_cuprea",1
-44.75013943,-4.75013923,"myrcia_cuprea",1
-44.250139432,-4.75013923,"myrcia_cuprea",1
-43.750139434,-4.75013923,"myrcia_cuprea",1
-43.250139436,-4.75013923,"myrcia_cuprea",1
-42.750139438,-4.75013923,"myrcia_cuprea",1
-42.25013944,-4.75013923,"myrcia_cuprea",1
-41.750139442,-4.75013923,"myrcia_cuprea",1
-39.250139452,-4.75013923,"myrcia_cuprea",1
-58.250139376,-5.250139228,"myrcia_cuprea",1
-57.750139378,-5.250139228,"myrcia_cuprea",1
-57.25013938,-5.250139228,"myrcia_cuprea",1
-56.750139382,-5.250139228,"myrcia_cuprea",1
-56.250139384,-5.250139228,"myrcia_cuprea",1
-55.750139386,-5.250139228,"myrcia_cuprea",1
-55.250139388,-5.250139228,"myrcia_cuprea",1
-54.75013939,-5.250139228,"myrcia_cuprea",1
-53.250139396,-5.250139228,"myrcia_cuprea",1
-52.750139398,-5.250139228,"myrcia_cuprea",1
-51.750139402,-5.250139228,"myrcia_cuprea",1
-51.250139404,-5.250139228,"myrcia_cuprea",1
-50.750139406,-5.250139228,"myrcia_cuprea",1
-50.250139408,-5.250139228,"myrcia_cuprea",1
-49.75013941,-5.250139228,"myrcia_cuprea",1
-49.250139412,-5.250139228,"myrcia_cuprea",1
-48.750139414,-5.250139228,"myrcia_cuprea",1
-48.250139416,-5.250139228,"myrcia_cuprea",1
-47.750139418,-5.250139228,"myrcia_cuprea",1
-47.25013942,-5.250139228,"myrcia_cuprea",1
-46.750139422,-5.250139228,"myrcia_cuprea",1
-45.250139428,-5.250139228,"myrcia_cuprea",1
-44.75013943,-5.250139228,"myrcia_cuprea",1
-44.250139432,-5.250139228,"myrcia_cuprea",1
-43.750139434,-5.250139228,"myrcia_cuprea",1
-43.250139436,-5.250139228,"myrcia_cuprea",1
-42.750139438,-5.250139228,"myrcia_cuprea",1
-42.25013944,-5.250139228,"myrcia_cuprea",1
-57.750139378,-5.750139226,"myrcia_cuprea",1
-57.25013938,-5.750139226,"myrcia_cuprea",1
-56.750139382,-5.750139226,"myrcia_cuprea",1
-56.250139384,-5.750139226,"myrcia_cuprea",1
-55.750139386,-5.750139226,"myrcia_cuprea",1
-55.250139388,-5.750139226,"myrcia_cuprea",1
-52.750139398,-5.750139226,"myrcia_cuprea",1
-51.750139402,-5.750139226,"myrcia_cuprea",1
-51.250139404,-5.750139226,"myrcia_cuprea",1
-50.750139406,-5.750139226,"myrcia_cuprea",1
-50.250139408,-5.750139226,"myrcia_cuprea",1
-49.75013941,-5.750139226,"myrcia_cuprea",1
-49.250139412,-5.750139226,"myrcia_cuprea",1
-48.750139414,-5.750139226,"myrcia_cuprea",1
-48.250139416,-5.750139226,"myrcia_cuprea",1
-47.750139418,-5.750139226,"myrcia_cuprea",1
-47.25013942,-5.750139226,"myrcia_cuprea",1
-42.750139438,-5.750139226,"myrcia_cuprea",1
-42.25013944,-5.750139226,"myrcia_cuprea",1
-39.75013945,-5.750139226,"myrcia_cuprea",1
-57.25013938,-6.250139224,"myrcia_cuprea",1
-56.750139382,-6.250139224,"myrcia_cuprea",1
-56.250139384,-6.250139224,"myrcia_cuprea",1
-55.750139386,-6.250139224,"myrcia_cuprea",1
-55.250139388,-6.250139224,"myrcia_cuprea",1
-54.75013939,-6.250139224,"myrcia_cuprea",1
-49.75013941,-6.250139224,"myrcia_cuprea",1
-49.250139412,-6.250139224,"myrcia_cuprea",1
-48.750139414,-6.250139224,"myrcia_cuprea",1
-48.250139416,-6.250139224,"myrcia_cuprea",1
-42.25013944,-6.250139224,"myrcia_cuprea",1
-56.250139384,-6.750139222,"myrcia_cuprea",1
-55.750139386,-6.750139222,"myrcia_cuprea",1
-55.250139388,-6.750139222,"myrcia_cuprea",1
-54.75013939,-6.750139222,"myrcia_cuprea",1
-54.250139392,-6.750139222,"myrcia_cuprea",1
-53.750139394,-6.750139222,"myrcia_cuprea",1
-49.75013941,-6.750139222,"myrcia_cuprea",1
-49.250139412,-6.750139222,"myrcia_cuprea",1
-48.750139414,-6.750139222,"myrcia_cuprea",1
-55.250139388,-7.25013922,"myrcia_cuprea",1
-54.75013939,-7.25013922,"myrcia_cuprea",1
-54.250139392,-7.25013922,"myrcia_cuprea",1
-49.75013941,-7.25013922,"myrcia_cuprea",1
-49.250139412,-7.25013922,"myrcia_cuprea",1
-54.75013939,-7.750139218,"myrcia_cuprea",1
-54.250139392,-7.750139218,"myrcia_cuprea",1
-49.75013941,-7.750139218,"myrcia_cuprea",1
-49.250139412,-7.750139218,"myrcia_cuprea",1
-48.750139414,-7.750139218,"myrcia_cuprea",1
-54.250139392,-8.250139216,"myrcia_cuprea",1
-49.75013941,-8.250139216,"myrcia_cuprea",1
-49.250139412,-8.250139216,"myrcia_cuprea",1
-48.750139414,-8.250139216,"myrcia_cuprea",1
-47.750139418,-8.250139216,"myrcia_cuprea",1
-49.75013941,-8.750139214,"myrcia_cuprea",1
-49.250139412,-8.750139214,"myrcia_cuprea",1
-48.750139414,-8.750139214,"myrcia_cuprea",1
-48.250139416,-8.750139214,"myrcia_cuprea",1
-49.75013941,-9.250139212,"myrcia_cuprea",1
-49.250139412,-9.250139212,"myrcia_cuprea",1
-48.750139414,-9.250139212,"myrcia_cuprea",1
-49.75013941,-9.75013921,"myrcia_cuprea",1
-49.250139412,-9.75013921,"myrcia_cuprea",1
-49.250139412,-10.250139208,"myrcia_cuprea",1
-48.750139414,-10.250139208,"myrcia_cuprea",1
-40.750139446,-19.250139172,"myrcia_curtipendula",1
-40.250139448,-19.250139172,"myrcia_curtipendula",1
-41.250139444,-19.75013917,"myrcia_curtipendula",1
-40.750139446,-19.75013917,"myrcia_curtipendula",1
-40.250139448,-19.75013917,"myrcia_curtipendula",1
-41.250139444,-20.250139168,"myrcia_curtipendula",1
-40.750139446,-20.250139168,"myrcia_curtipendula",1
-40.250139448,-20.250139168,"myrcia_curtipendula",1
-62.750139358,6.749860724,"myrcia_cuspidata",1
-62.25013936,6.749860724,"myrcia_cuspidata",1
-61.750139362,6.749860724,"myrcia_cuspidata",1
-61.250139364,6.749860724,"myrcia_cuspidata",1
-60.750139366,6.749860724,"myrcia_cuspidata",1
-60.250139368,6.749860724,"myrcia_cuspidata",1
-59.75013937,6.749860724,"myrcia_cuspidata",1
-59.250139372,6.749860724,"myrcia_cuspidata",1
-58.750139374,6.749860724,"myrcia_cuspidata",1
-58.250139376,6.749860724,"myrcia_cuspidata",1
-63.750139354,6.249860726,"myrcia_cuspidata",1
-63.250139356,6.249860726,"myrcia_cuspidata",1
-62.750139358,6.249860726,"myrcia_cuspidata",1
-62.25013936,6.249860726,"myrcia_cuspidata",1
-61.750139362,6.249860726,"myrcia_cuspidata",1
-61.250139364,6.249860726,"myrcia_cuspidata",1
-60.250139368,6.249860726,"myrcia_cuspidata",1
-59.75013937,6.249860726,"myrcia_cuspidata",1
-59.250139372,6.249860726,"myrcia_cuspidata",1
-58.750139374,6.249860726,"myrcia_cuspidata",1
-58.250139376,6.249860726,"myrcia_cuspidata",1
-57.750139378,6.249860726,"myrcia_cuspidata",1
-57.25013938,6.249860726,"myrcia_cuspidata",1
-72.25013932,5.749860728,"myrcia_cuspidata",1
-71.750139322,5.749860728,"myrcia_cuspidata",1
-71.250139324,5.749860728,"myrcia_cuspidata",1
-64.75013935,5.749860728,"myrcia_cuspidata",1
-64.250139352,5.749860728,"myrcia_cuspidata",1
-63.750139354,5.749860728,"myrcia_cuspidata",1
-63.250139356,5.749860728,"myrcia_cuspidata",1
-62.750139358,5.749860728,"myrcia_cuspidata",1
-62.25013936,5.749860728,"myrcia_cuspidata",1
-59.75013937,5.749860728,"myrcia_cuspidata",1
-59.250139372,5.749860728,"myrcia_cuspidata",1
-58.750139374,5.749860728,"myrcia_cuspidata",1
-58.250139376,5.749860728,"myrcia_cuspidata",1
-57.750139378,5.749860728,"myrcia_cuspidata",1
-57.25013938,5.749860728,"myrcia_cuspidata",1
-56.750139382,5.749860728,"myrcia_cuspidata",1
-72.750139318,5.24986073,"myrcia_cuspidata",1
-72.25013932,5.24986073,"myrcia_cuspidata",1
-71.750139322,5.24986073,"myrcia_cuspidata",1
-71.250139324,5.24986073,"myrcia_cuspidata",1
-70.750139326,5.24986073,"myrcia_cuspidata",1
-70.250139328,5.24986073,"myrcia_cuspidata",1
-69.75013933,5.24986073,"myrcia_cuspidata",1
-68.750139334,5.24986073,"myrcia_cuspidata",1
-68.250139336,5.24986073,"myrcia_cuspidata",1
-67.750139338,5.24986073,"myrcia_cuspidata",1
-67.25013934,5.24986073,"myrcia_cuspidata",1
-66.750139342,5.24986073,"myrcia_cuspidata",1
-66.250139344,5.24986073,"myrcia_cuspidata",1
-65.750139346,5.24986073,"myrcia_cuspidata",1
-65.250139348,5.24986073,"myrcia_cuspidata",1
-64.75013935,5.24986073,"myrcia_cuspidata",1
-64.250139352,5.24986073,"myrcia_cuspidata",1
-63.750139354,5.24986073,"myrcia_cuspidata",1
-63.250139356,5.24986073,"myrcia_cuspidata",1
-62.750139358,5.24986073,"myrcia_cuspidata",1
-62.25013936,5.24986073,"myrcia_cuspidata",1
-60.250139368,5.24986073,"myrcia_cuspidata",1
-59.75013937,5.24986073,"myrcia_cuspidata",1
-59.250139372,5.24986073,"myrcia_cuspidata",1
-58.750139374,5.24986073,"myrcia_cuspidata",1
-58.250139376,5.24986073,"myrcia_cuspidata",1
-57.750139378,5.24986073,"myrcia_cuspidata",1
-57.25013938,5.24986073,"myrcia_cuspidata",1
-56.750139382,5.24986073,"myrcia_cuspidata",1
-56.250139384,5.24986073,"myrcia_cuspidata",1
-74.75013931,4.749860732,"myrcia_cuspidata",1
-73.250139316,4.749860732,"myrcia_cuspidata",1
-72.750139318,4.749860732,"myrcia_cuspidata",1
-72.25013932,4.749860732,"myrcia_cuspidata",1
-71.750139322,4.749860732,"myrcia_cuspidata",1
-71.250139324,4.749860732,"myrcia_cuspidata",1
-70.750139326,4.749860732,"myrcia_cuspidata",1
-70.250139328,4.749860732,"myrcia_cuspidata",1
-69.75013933,4.749860732,"myrcia_cuspidata",1
-69.250139332,4.749860732,"myrcia_cuspidata",1
-68.750139334,4.749860732,"myrcia_cuspidata",1
-68.250139336,4.749860732,"myrcia_cuspidata",1
-67.750139338,4.749860732,"myrcia_cuspidata",1
-67.25013934,4.749860732,"myrcia_cuspidata",1
-66.750139342,4.749860732,"myrcia_cuspidata",1
-66.250139344,4.749860732,"myrcia_cuspidata",1
-65.750139346,4.749860732,"myrcia_cuspidata",1
-65.250139348,4.749860732,"myrcia_cuspidata",1
-64.75013935,4.749860732,"myrcia_cuspidata",1
-64.250139352,4.749860732,"myrcia_cuspidata",1
-63.750139354,4.749860732,"myrcia_cuspidata",1
-63.250139356,4.749860732,"myrcia_cuspidata",1
-62.750139358,4.749860732,"myrcia_cuspidata",1
-62.25013936,4.749860732,"myrcia_cuspidata",1
-59.75013937,4.749860732,"myrcia_cuspidata",1
-59.250139372,4.749860732,"myrcia_cuspidata",1
-58.750139374,4.749860732,"myrcia_cuspidata",1
-58.250139376,4.749860732,"myrcia_cuspidata",1
-57.750139378,4.749860732,"myrcia_cuspidata",1
-57.25013938,4.749860732,"myrcia_cuspidata",1
-56.750139382,4.749860732,"myrcia_cuspidata",1
-56.250139384,4.749860732,"myrcia_cuspidata",1
-55.750139386,4.749860732,"myrcia_cuspidata",1
-76.250139304,4.249860734,"myrcia_cuspidata",1
-75.250139308,4.249860734,"myrcia_cuspidata",1
-74.75013931,4.249860734,"myrcia_cuspidata",1
-73.750139314,4.249860734,"myrcia_cuspidata",1
-73.250139316,4.249860734,"myrcia_cuspidata",1
-72.750139318,4.249860734,"myrcia_cuspidata",1
-72.25013932,4.249860734,"myrcia_cuspidata",1
-71.750139322,4.249860734,"myrcia_cuspidata",1
-71.250139324,4.249860734,"myrcia_cuspidata",1
-70.750139326,4.249860734,"myrcia_cuspidata",1
-70.250139328,4.249860734,"myrcia_cuspidata",1
-69.75013933,4.249860734,"myrcia_cuspidata",1
-69.250139332,4.249860734,"myrcia_cuspidata",1
-68.750139334,4.249860734,"myrcia_cuspidata",1
-67.750139338,4.249860734,"myrcia_cuspidata",1
-67.25013934,4.249860734,"myrcia_cuspidata",1
-66.750139342,4.249860734,"myrcia_cuspidata",1
-66.250139344,4.249860734,"myrcia_cuspidata",1
-65.750139346,4.249860734,"myrcia_cuspidata",1
-64.250139352,4.249860734,"myrcia_cuspidata",1
-63.750139354,4.249860734,"myrcia_cuspidata",1
-63.250139356,4.249860734,"myrcia_cuspidata",1
-62.750139358,4.249860734,"myrcia_cuspidata",1
-62.25013936,4.249860734,"myrcia_cuspidata",1
-61.250139364,4.249860734,"myrcia_cuspidata",1
-60.750139366,4.249860734,"myrcia_cuspidata",1
-60.250139368,4.249860734,"myrcia_cuspidata",1
-59.75013937,4.249860734,"myrcia_cuspidata",1
-59.250139372,4.249860734,"myrcia_cuspidata",1
-58.750139374,4.249860734,"myrcia_cuspidata",1
-58.250139376,4.249860734,"myrcia_cuspidata",1
-57.750139378,4.249860734,"myrcia_cuspidata",1
-57.25013938,4.249860734,"myrcia_cuspidata",1
-56.750139382,4.249860734,"myrcia_cuspidata",1
-56.250139384,4.249860734,"myrcia_cuspidata",1
-55.750139386,4.249860734,"myrcia_cuspidata",1
-55.250139388,4.249860734,"myrcia_cuspidata",1
-75.250139308,3.749860736,"myrcia_cuspidata",1
-74.75013931,3.749860736,"myrcia_cuspidata",1
-73.750139314,3.749860736,"myrcia_cuspidata",1
-73.250139316,3.749860736,"myrcia_cuspidata",1
-72.750139318,3.749860736,"myrcia_cuspidata",1
-72.25013932,3.749860736,"myrcia_cuspidata",1
-71.750139322,3.749860736,"myrcia_cuspidata",1
-71.250139324,3.749860736,"myrcia_cuspidata",1
-70.750139326,3.749860736,"myrcia_cuspidata",1
-69.75013933,3.749860736,"myrcia_cuspidata",1
-69.250139332,3.749860736,"myrcia_cuspidata",1
-68.750139334,3.749860736,"myrcia_cuspidata",1
-68.250139336,3.749860736,"myrcia_cuspidata",1
-67.750139338,3.749860736,"myrcia_cuspidata",1
-67.25013934,3.749860736,"myrcia_cuspidata",1
-66.750139342,3.749860736,"myrcia_cuspidata",1
-66.250139344,3.749860736,"myrcia_cuspidata",1
-65.750139346,3.749860736,"myrcia_cuspidata",1
-65.250139348,3.749860736,"myrcia_cuspidata",1
-64.250139352,3.749860736,"myrcia_cuspidata",1
-63.750139354,3.749860736,"myrcia_cuspidata",1
-63.250139356,3.749860736,"myrcia_cuspidata",1
-62.750139358,3.749860736,"myrcia_cuspidata",1
-62.25013936,3.749860736,"myrcia_cuspidata",1
-61.750139362,3.749860736,"myrcia_cuspidata",1
-61.250139364,3.749860736,"myrcia_cuspidata",1
-60.750139366,3.749860736,"myrcia_cuspidata",1
-60.250139368,3.749860736,"myrcia_cuspidata",1
-59.75013937,3.749860736,"myrcia_cuspidata",1
-59.250139372,3.749860736,"myrcia_cuspidata",1
-58.750139374,3.749860736,"myrcia_cuspidata",1
-58.250139376,3.749860736,"myrcia_cuspidata",1
-57.750139378,3.749860736,"myrcia_cuspidata",1
-57.25013938,3.749860736,"myrcia_cuspidata",1
-56.750139382,3.749860736,"myrcia_cuspidata",1
-56.250139384,3.749860736,"myrcia_cuspidata",1
-55.750139386,3.749860736,"myrcia_cuspidata",1
-55.250139388,3.749860736,"myrcia_cuspidata",1
-77.2501393,3.249860738,"myrcia_cuspidata",1
-76.750139302,3.249860738,"myrcia_cuspidata",1
-75.250139308,3.249860738,"myrcia_cuspidata",1
-73.750139314,3.249860738,"myrcia_cuspidata",1
-73.250139316,3.249860738,"myrcia_cuspidata",1
-72.750139318,3.249860738,"myrcia_cuspidata",1
-72.25013932,3.249860738,"myrcia_cuspidata",1
-70.250139328,3.249860738,"myrcia_cuspidata",1
-69.75013933,3.249860738,"myrcia_cuspidata",1
-69.250139332,3.249860738,"myrcia_cuspidata",1
-68.750139334,3.249860738,"myrcia_cuspidata",1
-67.25013934,3.249860738,"myrcia_cuspidata",1
-66.750139342,3.249860738,"myrcia_cuspidata",1
-66.250139344,3.249860738,"myrcia_cuspidata",1
-65.750139346,3.249860738,"myrcia_cuspidata",1
-65.250139348,3.249860738,"myrcia_cuspidata",1
-64.75013935,3.249860738,"myrcia_cuspidata",1
-63.750139354,3.249860738,"myrcia_cuspidata",1
-63.250139356,3.249860738,"myrcia_cuspidata",1
-62.750139358,3.249860738,"myrcia_cuspidata",1
-62.25013936,3.249860738,"myrcia_cuspidata",1
-61.750139362,3.249860738,"myrcia_cuspidata",1
-61.250139364,3.249860738,"myrcia_cuspidata",1
-60.750139366,3.249860738,"myrcia_cuspidata",1
-60.250139368,3.249860738,"myrcia_cuspidata",1
-59.75013937,3.249860738,"myrcia_cuspidata",1
-59.250139372,3.249860738,"myrcia_cuspidata",1
-58.750139374,3.249860738,"myrcia_cuspidata",1
-58.250139376,3.249860738,"myrcia_cuspidata",1
-57.750139378,3.249860738,"myrcia_cuspidata",1
-57.25013938,3.249860738,"myrcia_cuspidata",1
-56.750139382,3.249860738,"myrcia_cuspidata",1
-56.250139384,3.249860738,"myrcia_cuspidata",1
-55.750139386,3.249860738,"myrcia_cuspidata",1
-55.250139388,3.249860738,"myrcia_cuspidata",1
-54.75013939,3.249860738,"myrcia_cuspidata",1
-77.2501393,2.74986074,"myrcia_cuspidata",1
-75.250139308,2.74986074,"myrcia_cuspidata",1
-73.750139314,2.74986074,"myrcia_cuspidata",1
-73.250139316,2.74986074,"myrcia_cuspidata",1
-72.750139318,2.74986074,"myrcia_cuspidata",1
-72.25013932,2.74986074,"myrcia_cuspidata",1
-71.750139322,2.74986074,"myrcia_cuspidata",1
-71.250139324,2.74986074,"myrcia_cuspidata",1
-70.750139326,2.74986074,"myrcia_cuspidata",1
-70.250139328,2.74986074,"myrcia_cuspidata",1
-69.75013933,2.74986074,"myrcia_cuspidata",1
-69.250139332,2.74986074,"myrcia_cuspidata",1
-68.750139334,2.74986074,"myrcia_cuspidata",1
-68.250139336,2.74986074,"myrcia_cuspidata",1
-67.750139338,2.74986074,"myrcia_cuspidata",1
-67.25013934,2.74986074,"myrcia_cuspidata",1
-66.750139342,2.74986074,"myrcia_cuspidata",1
-66.250139344,2.74986074,"myrcia_cuspidata",1
-65.750139346,2.74986074,"myrcia_cuspidata",1
-65.250139348,2.74986074,"myrcia_cuspidata",1
-64.75013935,2.74986074,"myrcia_cuspidata",1
-63.250139356,2.74986074,"myrcia_cuspidata",1
-62.750139358,2.74986074,"myrcia_cuspidata",1
-62.25013936,2.74986074,"myrcia_cuspidata",1
-61.750139362,2.74986074,"myrcia_cuspidata",1
-61.250139364,2.74986074,"myrcia_cuspidata",1
-60.750139366,2.74986074,"myrcia_cuspidata",1
-60.250139368,2.74986074,"myrcia_cuspidata",1
-59.75013937,2.74986074,"myrcia_cuspidata",1
-59.250139372,2.74986074,"myrcia_cuspidata",1
-58.750139374,2.74986074,"myrcia_cuspidata",1
-58.250139376,2.74986074,"myrcia_cuspidata",1
-57.750139378,2.74986074,"myrcia_cuspidata",1
-57.25013938,2.74986074,"myrcia_cuspidata",1
-56.750139382,2.74986074,"myrcia_cuspidata",1
-56.250139384,2.74986074,"myrcia_cuspidata",1
-55.750139386,2.74986074,"myrcia_cuspidata",1
-55.250139388,2.74986074,"myrcia_cuspidata",1
-54.75013939,2.74986074,"myrcia_cuspidata",1
-54.250139392,2.74986074,"myrcia_cuspidata",1
-53.750139394,2.74986074,"myrcia_cuspidata",1
-77.750139298,2.249860742,"myrcia_cuspidata",1
-77.2501393,2.249860742,"myrcia_cuspidata",1
-74.75013931,2.249860742,"myrcia_cuspidata",1
-73.750139314,2.249860742,"myrcia_cuspidata",1
-73.250139316,2.249860742,"myrcia_cuspidata",1
-70.750139326,2.249860742,"myrcia_cuspidata",1
-70.250139328,2.249860742,"myrcia_cuspidata",1
-69.75013933,2.249860742,"myrcia_cuspidata",1
-69.250139332,2.249860742,"myrcia_cuspidata",1
-68.750139334,2.249860742,"myrcia_cuspidata",1
-68.250139336,2.249860742,"myrcia_cuspidata",1
-67.750139338,2.249860742,"myrcia_cuspidata",1
-67.25013934,2.249860742,"myrcia_cuspidata",1
-66.750139342,2.249860742,"myrcia_cuspidata",1
-66.250139344,2.249860742,"myrcia_cuspidata",1
-65.750139346,2.249860742,"myrcia_cuspidata",1
-65.250139348,2.249860742,"myrcia_cuspidata",1
-64.75013935,2.249860742,"myrcia_cuspidata",1
-64.250139352,2.249860742,"myrcia_cuspidata",1
-63.250139356,2.249860742,"myrcia_cuspidata",1
-62.750139358,2.249860742,"myrcia_cuspidata",1
-62.25013936,2.249860742,"myrcia_cuspidata",1
-61.750139362,2.249860742,"myrcia_cuspidata",1
-61.250139364,2.249860742,"myrcia_cuspidata",1
-60.750139366,2.249860742,"myrcia_cuspidata",1
-60.250139368,2.249860742,"myrcia_cuspidata",1
-59.75013937,2.249860742,"myrcia_cuspidata",1
-59.250139372,2.249860742,"myrcia_cuspidata",1
-58.750139374,2.249860742,"myrcia_cuspidata",1
-58.250139376,2.249860742,"myrcia_cuspidata",1
-57.750139378,2.249860742,"myrcia_cuspidata",1
-57.25013938,2.249860742,"myrcia_cuspidata",1
-56.750139382,2.249860742,"myrcia_cuspidata",1
-56.250139384,2.249860742,"myrcia_cuspidata",1
-55.750139386,2.249860742,"myrcia_cuspidata",1
-55.250139388,2.249860742,"myrcia_cuspidata",1
-54.75013939,2.249860742,"myrcia_cuspidata",1
-54.250139392,2.249860742,"myrcia_cuspidata",1
-53.750139394,2.249860742,"myrcia_cuspidata",1
-77.750139298,1.749860744,"myrcia_cuspidata",1
-77.2501393,1.749860744,"myrcia_cuspidata",1
-75.750139306,1.749860744,"myrcia_cuspidata",1
-75.250139308,1.749860744,"myrcia_cuspidata",1
-74.75013931,1.749860744,"myrcia_cuspidata",1
-74.250139312,1.749860744,"myrcia_cuspidata",1
-70.750139326,1.749860744,"myrcia_cuspidata",1
-70.250139328,1.749860744,"myrcia_cuspidata",1
-69.75013933,1.749860744,"myrcia_cuspidata",1
-69.250139332,1.749860744,"myrcia_cuspidata",1
-68.750139334,1.749860744,"myrcia_cuspidata",1
-68.250139336,1.749860744,"myrcia_cuspidata",1
-67.750139338,1.749860744,"myrcia_cuspidata",1
-67.25013934,1.749860744,"myrcia_cuspidata",1
-66.750139342,1.749860744,"myrcia_cuspidata",1
-66.250139344,1.749860744,"myrcia_cuspidata",1
-65.750139346,1.749860744,"myrcia_cuspidata",1
-65.250139348,1.749860744,"myrcia_cuspidata",1
-64.250139352,1.749860744,"myrcia_cuspidata",1
-63.750139354,1.749860744,"myrcia_cuspidata",1
-63.250139356,1.749860744,"myrcia_cuspidata",1
-62.750139358,1.749860744,"myrcia_cuspidata",1
-62.25013936,1.749860744,"myrcia_cuspidata",1
-61.750139362,1.749860744,"myrcia_cuspidata",1
-61.250139364,1.749860744,"myrcia_cuspidata",1
-60.750139366,1.749860744,"myrcia_cuspidata",1
-60.250139368,1.749860744,"myrcia_cuspidata",1
-59.75013937,1.749860744,"myrcia_cuspidata",1
-59.250139372,1.749860744,"myrcia_cuspidata",1
-58.750139374,1.749860744,"myrcia_cuspidata",1
-58.250139376,1.749860744,"myrcia_cuspidata",1
-57.750139378,1.749860744,"myrcia_cuspidata",1
-57.25013938,1.749860744,"myrcia_cuspidata",1
-56.750139382,1.749860744,"myrcia_cuspidata",1
-56.250139384,1.749860744,"myrcia_cuspidata",1
-55.750139386,1.749860744,"myrcia_cuspidata",1
-55.250139388,1.749860744,"myrcia_cuspidata",1
-54.75013939,1.749860744,"myrcia_cuspidata",1
-54.250139392,1.749860744,"myrcia_cuspidata",1
-53.750139394,1.749860744,"myrcia_cuspidata",1
-53.250139396,1.749860744,"myrcia_cuspidata",1
-52.750139398,1.749860744,"myrcia_cuspidata",1
-76.250139304,1.249860746,"myrcia_cuspidata",1
-75.750139306,1.249860746,"myrcia_cuspidata",1
-75.250139308,1.249860746,"myrcia_cuspidata",1
-74.75013931,1.249860746,"myrcia_cuspidata",1
-74.250139312,1.249860746,"myrcia_cuspidata",1
-72.25013932,1.249860746,"myrcia_cuspidata",1
-71.750139322,1.249860746,"myrcia_cuspidata",1
-71.250139324,1.249860746,"myrcia_cuspidata",1
-70.750139326,1.249860746,"myrcia_cuspidata",1
-70.250139328,1.249860746,"myrcia_cuspidata",1
-69.75013933,1.249860746,"myrcia_cuspidata",1
-69.250139332,1.249860746,"myrcia_cuspidata",1
-68.750139334,1.249860746,"myrcia_cuspidata",1
-68.250139336,1.249860746,"myrcia_cuspidata",1
-67.750139338,1.249860746,"myrcia_cuspidata",1
-67.25013934,1.249860746,"myrcia_cuspidata",1
-66.750139342,1.249860746,"myrcia_cuspidata",1
-66.250139344,1.249860746,"myrcia_cuspidata",1
-65.750139346,1.249860746,"myrcia_cuspidata",1
-65.250139348,1.249860746,"myrcia_cuspidata",1
-64.75013935,1.249860746,"myrcia_cuspidata",1
-64.250139352,1.249860746,"myrcia_cuspidata",1
-63.750139354,1.249860746,"myrcia_cuspidata",1
-63.250139356,1.249860746,"myrcia_cuspidata",1
-62.750139358,1.249860746,"myrcia_cuspidata",1
-62.25013936,1.249860746,"myrcia_cuspidata",1
-61.750139362,1.249860746,"myrcia_cuspidata",1
-61.250139364,1.249860746,"myrcia_cuspidata",1
-60.750139366,1.249860746,"myrcia_cuspidata",1
-60.250139368,1.249860746,"myrcia_cuspidata",1
-59.75013937,1.249860746,"myrcia_cuspidata",1
-59.250139372,1.249860746,"myrcia_cuspidata",1
-58.750139374,1.249860746,"myrcia_cuspidata",1
-58.250139376,1.249860746,"myrcia_cuspidata",1
-57.750139378,1.249860746,"myrcia_cuspidata",1
-57.25013938,1.249860746,"myrcia_cuspidata",1
-56.750139382,1.249860746,"myrcia_cuspidata",1
-56.250139384,1.249860746,"myrcia_cuspidata",1
-55.750139386,1.249860746,"myrcia_cuspidata",1
-55.250139388,1.249860746,"myrcia_cuspidata",1
-54.75013939,1.249860746,"myrcia_cuspidata",1
-54.250139392,1.249860746,"myrcia_cuspidata",1
-53.750139394,1.249860746,"myrcia_cuspidata",1
-53.250139396,1.249860746,"myrcia_cuspidata",1
-52.750139398,1.249860746,"myrcia_cuspidata",1
-76.750139302,0.749860747999996,"myrcia_cuspidata",1
-76.250139304,0.749860747999996,"myrcia_cuspidata",1
-75.750139306,0.749860747999996,"myrcia_cuspidata",1
